,Unnamed: 0,Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Pop_White,Pop_Black,Pop_AIAN,Pop_Asian,Pop_NHPI,Pop_Total,Cases_TotalN,Cases_WhiteN,Cases_BlackN,Cases_AsianN,Cases_AIANN,Cases_NHPIN,Deaths_TotalN,Deaths_WhiteN,Deaths_BlackN,Deaths_AsianN,Deaths_AIANN,Deaths_NHPIN
1390,1390,6/14/2020,ID,3399,1774,65,0,47,54,12,130,384,929,813,1551,1034,87,83,1,0,2,0,0,0,1,0,6,81,0,1476097,10950,25782,20034,2786,1567582,0.002168308,0.001201818,0.005936073,0.002346012,0.002094485,0.004307251,5.55E-05,5.62E-05,9.13E-05,9.98E-05,0,0
1391,1391,6/14/2020,IL,132543,26338,22004,42950,3803,201,331,0,4780,32136,42950,57457,32136,6308,2770,1793,1257,298,9,5,0,44,44,1257,4919,132,10030587,1903458,73846,604399,7436,12830632,0.0103302,0.002625769,0.011560013,0.006292201,0.002721881,0.044513179,0.000491636,0.000276155,0.00094197,0.000493052,0.000121875,0.000672405
1392,1392,6/14/2020,IN,39909,17553,5126,0,627,0,0,0,7235,9368,4667,13385,21857,2240,1435,339,0,10,0,0,0,291,165,43,1217,980,5638833,603797,24487,105535,3532,6483802,0.006155185,0.003112878,0.008489608,0.005941157,0,0,0.000345476,0.000254485,0.000561447,9.48E-05,0,0
1393,1393,6/14/2020,KS,11047,7016,1081,0,685,73,0,0,335,1857,4843,4469,1735,243,165,60,0,7,2,0,0,2,7,30,201,12,2501057,173298,33044,69628,2864,2853118,0.003871904,0.002805214,0.00623781,0.009837996,0.002209176,0,8.52E-05,6.60E-05,0.000346224,0.000100534,6.05E-05,0
1394,1394,6/14/2020,KY,12445,6086,1309,0,425,24,30,525,0,4046,1365,7085,3995,499,374,80,0,8,0,0,8,0,29,15,433,51,3864193,342804,12105,50177,3199,4339367,0.00286793,0.001574973,0.003818509,0.008470016,0.001982652,0.009377931,0.000114994,9.68E-05,0.00023337,0.000159436,0,0
1395,1395,6/14/2020,LA,46619,0,0,0,0,0,0,0,0,46619,0,0,46619,3014,1293,1566,0,22,2,2,0,18,94,59,2525,430,2902875,1462969,33037,71829,2588,4533372,0.010283515,0,0,0,0,0,0.000664847,0.00044542,0.001070426,0.000306283,6.05E-05,0.000772798
1396,1396,6/14/2020,MA,105603,31047,9821,20064,2112,0,0,0,5280,37277,20064,48260,37277,7624,5596,632,526,198,0,0,0,518,152,526,6944,152,5524937,504365,29944,359673,5971,6547629,0.016128434,0.005619431,0.019472009,0.005872,0,0,0.001164391,0.001012862,0.001253061,0.0005505,0,0
1397,1397,6/14/2020,MD,61701,12022,17692,16738,1200,0,0,0,3140,10909,16738,34054,10909,2939,1260,1200,302,113,0,0,0,31,33,302,2604,33,3541379,1731513,30885,326655,5391,5773552,0.010686835,0.003394723,0.010217654,0.003673601,0,0,0.000509045,0.000355794,0.000693036,0.000345931,0,0
1398,1398,6/14/2020,ME,2793,1669,638,0,41,7,1,12,57,368,76,2137,580,100,87,1,0,0,0,0,0,1,11,0,81,19,1269764,16269,8771,13783,377,1328361,0.002102591,0.001314417,0.039215686,0.002974679,0.000798085,0.00265252,7.53E-05,6.85E-05,6.15E-05,0,0,0
1399,1399,6/14/2020,MI,66054,25026,19509,0,1468,247,0,4600,3593,11611,4623,42274,19155,6016,3096,2395,0,77,19,0,97,115,217,120,4933,962,7949497,1416067,68396,243062,3442,9883640,0.006683165,0.003148124,0.013776891,0.006039611,0.003611322,0,0.000608683,0.000389459,0.001691304,0.000316792,0.000277794,0
1400,1400,6/14/2020,MN,30471,11183,6604,0,2143,257,68,618,3956,5642,6771,17568,6132,1298,903,90,0,41,16,1,7,18,222,40,971,287,4623461,280949,67325,217792,2958,5303925,0.005744991,0.002418751,0.023506046,0.009839664,0.003817304,0.022988506,0.000244724,0.000195308,0.000320343,0.000188253,0.000237653,0.000338066
1401,1401,6/14/2020,MO,15810,6885,4803,0,0,0,0,379,1100,2641,1514,10418,3876,879,510,308,0,0,0,0,7,24,26,21,756,100,5038407,700178,30595,100213,7178,5988927,0.002639872,0.001366503,0.006859684,0,0,0,0.000146771,0.000101222,0.000439888,0,0,0
1402,1402,6/14/2020,MS,19516,5265,10276,1080,62,944,0,0,873,1016,1080,14931,3505,891,372,454,15,0,43,0,0,4,3,15,830,46,1789391,1103101,16837,26477,1700,2967297,0.00657703,0.002942342,0.009315557,0.002341655,0.056066995,0,0.000300273,0.000207892,0.000411567,0,0.002553899,0
1403,1403,6/14/2020,MT,601,482,2,0,1,78,0,0,10,28,49,504,48,0,0,0,0,0,0,0,0,0,0,0,0,0,891529,4215,63495,6379,734,989415,0.00060743,0.000540644,0.000474496,0.000156764,0.001228443,0,0,0,0,0,0,0
1404,1404,6/14/2020,NC,44119,16413,7955,0,753,309,118,0,4933,13638,12906,16518,14695,1109,637,365,0,16,8,3,0,47,33,74,981,54,6898296,2088362,147566,215952,10309,9535483,0.004626824,0.002379283,0.003809205,0.003486886,0.002093978,0.011446309,0.000116302,9.23E-05,0.000174778,7.41E-05,5.42E-05,0.000291008
1405,1405,6/14/2020,ND,3080,0,0,0,0,0,0,0,0,3080,0,0,0,74,0,0,0,0,0,0,0,0,74,0,0,0,609136,8248,36948,7032,334,672591,0.004579306,0,0,0,0,0,0.000110022,0,0,0,0,0
1406,1406,6/14/2020,NE,16725,7066,883,0,883,126,12,0,1299,6456,6057,3785,6883,216,114,10,0,9,1,0,0,3,79,30,91,95,1649264,85971,23418,33322,2061,1826341,0.009157655,0.004284335,0.010270905,0.02649901,0.005380477,0.005822416,0.000118269,6.91E-05,0.000116318,0.000270092,4.27E-05,0
1407,1407,6/14/2020,NH,5318,3240,271,424,133,0,0,0,251,999,424,3895,999,320,234,6,9,3,0,0,0,10,58,9,253,58,1248321,16365,3530,28933,532,1316470,0.004039591,0.002595486,0.016559731,0.004596827,0,0,0.000243074,0.000187452,0.000366636,0.000103688,0,0
1408,1408,6/14/2020,NJ,166881,59409,28703,50731,8510,0,0,0,19691,0,50731,116150,0,12625,6792,2336,2563,720,0,0,0,215,0,2563,10062,0,6546498,1282005,49907,746212,7731,8791894,0.018981234,0.009074928,0.022389148,0.011404266,0,0,0.001435982,0.001037501,0.001822146,0.000964873,0,0
1409,1409,6/14/2020,NM,9723,1124,198,2607,60,5313,0,0,0,421,2607,6695,421,435,98,4,59,1,236,0,0,0,37,59,339,37,1720992,49006,208890,31253,3132,2059179,0.004721785,0.000653112,0.004040322,0.001919816,0.025434439,0,0.000211249,5.69E-05,8.16E-05,3.20E-05,0.001129781,0
1410,1410,6/14/2020,NV,11173,2719,824,2399,728,75,0,0,706,3722,2399,4346,3722,464,217,58,72,65,3,0,0,12,37,72,343,37,2106494,231224,42965,203478,19307,2700551,0.004137304,0.00129077,0.003563644,0.003577782,0.001745607,0,0.000171817,0.000103015,0.000250839,0.000319445,6.98E-05,0
1411,1411,6/14/2020,NY,383324,0,0,0,0,0,0,0,0,383324,0,0,0,26442,8040,5896,6227,1585,0,0,0,1783,2911,6227,17304,2911,13901661,3378047,183046,1481555,24000,19378102,0.019781297,0,0,0,0,0,0.00136453,0.000578348,0.001745387,0.001069822,0,0
1412,1412,6/14/2020,OH,41148,20907,10233,0,1307,46,99,1670,3115,3771,3229,28916,9003,2557,2001,463,0,25,0,0,32,16,18,48,2479,30,9664524,1426861,29674,196693,5336,11536504,0.003566765,0.002163273,0.007171687,0.006644873,0.001550179,0.018553223,0.000221644,0.000207046,0.000324489,0.000127102,0,0
1413,1413,6/14/2020,OK,8231,5154,730,0,397,575,0,0,337,1038,1616,5173,1442,359,275,28,0,3,25,0,0,9,19,11,314,34,2851510,284332,335664,67126,5354,3751351,0.002194143,0.001807463,0.002567421,0.005914251,0.001713023,0,9.57E-05,9.64E-05,9.85E-05,4.47E-05,7.45E-05,0
1414,1414,6/14/2020,OR,5636,2224,164,0,178,114,104,89,1579,1184,1828,2668,1140,176,129,6,0,7,3,3,2,13,13,19,140,14,3403252,74414,66784,145009,14649,3831074,0.001471128,0.000653493,0.002203886,0.00122751,0.001706996,0.007099461,4.59E-05,3.79E-05,8.06E-05,4.83E-05,4.49E-05,0.000204792
1415,1415,6/14/2020,PA,78798,22700,9900,0,1200,0,0,0,529,44469,6300,15600,56898,6215,4419,1296,0,144,0,0,0,303,53,357,5805,53,10663774,1431826,39735,358195,7115,12702379,0.006203405,0.002128702,0.006914248,0.003350131,0,0,0.000489278,0.000414394,0.000905138,0.000402016,0,0
1416,1416,6/14/2020,RI,15947,4209,1468,5350,0,0,0,308,431,4181,5350,6416,4181,833,561,40,69,0,0,0,0,9,154,69,610,154,910253,75073,9173,31768,1602,1052567,0.015150579,0.004623989,0.0195543,0,0,0,0.000791399,0.000616312,0.000532815,0,0,0
1417,1417,6/14/2020,SC,18795,6441,5828,0,306,0,0,0,1533,4684,2186,10307,6301,600,261,272,0,5,0,0,0,11,54,11,476,107,3164143,1302865,24665,61247,3957,4625364,0.004063464,0.002035622,0.004473219,0.004996163,0,0,0.00012972,8.25E-05,0.000208771,8.16E-05,0,0
1418,1418,6/14/2020,SD,5898,1914,944,986,654,740,0,0,660,0,986,4912,0,75,0,0,0,0,0,0,0,0,75,0,0,0,706690,10533,72782,7775,517,814180,0.007244098,0.002708401,0.089623089,0.084115756,0.010167349,0,9.21E-05,0,0,0,0,0
1419,1419,6/14/2020,TN,30432,12989,6570,0,469,0,0,0,4893,5511,7817,14474,8141,475,266,162,0,10,0,0,0,21,16,33,408,34,5056311,1068010,26256,93897,5426,6346105,0.004795382,0.002568869,0.006151628,0.004994835,0,0,7.48E-05,5.26E-05,0.000151684,0.0001065,0,0
1420,1420,6/14/2020,TX,87854,4257,2552,6286,519,0,0,0,99,74141,6286,7427,74141,1976,269,85,171,13,0,0,0,5,1433,171,372,1433,20389793,3070440,251209,1000473,31242,25145561,0.003493817,0.000208781,0.000831151,0.000518755,0,0,7.86E-05,1.32E-05,2.77E-05,1.30E-05,0,0
1421,1421,6/14/2020,UT,14313,4926,458,6054,348,433,567,0,1724,1628,6054,6631,1628,139,82,5,35,7,6,8,0,11,6,35,98,6,2547329,33864,40729,57800,26049,2763885,0.00517858,0.00193379,0.013524687,0.006020761,0.010631246,0.021766671,5.03E-05,3.22E-05,0.000147649,0.000121107,0.000147315,0.000307114
1422,1422,6/14/2020,VA,54506,17317,7655,0,0,0,0,0,12452,17082,18411,18278,17817,1546,932,333,0,0,0,0,0,167,114,153,1205,188,5725432,1579414,41525,449149,8201,8001024,0.006812378,0.003024575,0.004846734,0,0,0,0.000193225,0.000162782,0.000210838,0,0,0
1423,1423,6/14/2020,VT,1127,943,90,0,47,2,0,0,12,33,28,994,105,55,52,0,0,2,0,0,0,1,0,0,55,0,598592,6456,2308,8069,175,625741,0.001801065,0.001575364,0.01394052,0.005824761,0.000866551,0,8.79E-05,8.69E-05,0,0.000247862,0,0
1424,1424,6/14/2020,WA,25834,6918,1141,8136,1233,340,522,347,479,6718,8136,10980,6718,1217,822,38,135,106,15,12,16,26,47,135,1035,47,5535262,252333,122649,491685,43505,6724540,0.00384175,0.001249805,0.004521803,0.002507703,0.002772138,0.011998621,0.000180979,0.000148502,0.000150595,0.000215585,0.0001223,0.00027583
1425,1425,6/14/2020,WI,22758,12029,4252,0,893,231,0,0,2880,2473,7530,12561,2667,692,476,169,0,19,9,0,0,7,12,76,605,11,5036923,367021,60100,131828,2505,5686986,0.004001768,0.002388164,0.011585168,0.006773978,0.003843594,0,0.000121681,9.45E-05,0.000460464,0.000144127,0.00014975,0
1426,1426,6/14/2020,WV,2290,1819,152,0,0,0,0,0,319,0,0,0,0,88,58,3,0,0,0,0,0,0,27,0,0,0,1746513,63885,3975,12637,485,1852994,0.001235838,0.001041504,0.002379275,0,0,0,4.75E-05,3.32E-05,4.70E-05,0,0,0
1427,1427,6/14/2020,WY,841,414,9,104,5,265,3,0,27,54,104,723,54,18,7,0,1,0,9,0,0,0,1,1,16,1,529110,5135,14457,4649,521,563626,0.001492124,0.000782446,0.001752678,0.0010755,0.018330221,0.005758157,3.19E-05,1.32E-05,0,0,0.000622536,0
1428,1428,6/10/2020,AK,593,349,16,0,57,69,16,22,12,52,45,476,72,11,6,0,0,2,2,1,0,0,0,0,11,0,483873,24441,106268,38882,7662,710231,0.00083494,0.000721264,0.000654638,0.001465974,0.000649302,0.002088228,1.55E-05,1.24E-05,0,5.14E-05,1.88E-05,0.000130514
1429,1429,6/10/2020,AL,21989,7967,9221,0,103,0,0,0,1089,3609,2086,14969,4932,744,360,333,0,5,0,0,0,12,34,18,640,86,3362877,1259224,32903,55240,5208,4779736,0.004600463,0.002369102,0.007322764,0.001864591,0,0,0.000155657,0.000107051,0.000264449,9.05E-05,0,0
1430,1430,6/10/2020,AR,10368,4973,2920,0,93,33,561,0,867,921,2203,8165,921,165,96,51,0,1,0,6,0,8,0,8,154,3,2342403,454021,26134,37537,6685,2915918,0.003555656,0.002123033,0.006431421,0.002477555,0.001262723,0.083919222,5.66E-05,4.10E-05,0.00011233,2.66E-05,0,0.000897532
1431,1431,6/10/2020,AZ,29852,5978,913,7392,290,3694,0,0,845,10740,7392,11720,10740,1095,515,33,195,15,194,0,0,20,123,195,777,123,5418483,280905,335278,188456,16112,6392017,0.0046702,0.001103261,0.003250209,0.001538821,0.011017723,0,0.000171307,9.50E-05,0.000117477,7.96E-05,0.000578624,0
1432,1432,6/10/2020,CA,136191,18064,4713,54151,8019,191,708,706,10784,38855,54151,43185,38855,4663,1524,451,1837,684,13,21,31,39,63,1837,2763,63,27636403,2486549,622107,5038123,181431,37253956,0.003655746,0.000653631,0.001895398,0.001591664,0.000307021,0.00390231,0.000125168,5.51E-05,0.000181376,0.000135765,2.09E-05,0.000115746
1433,1433,6/10/2020,CO,28499,9823,1675,10997,772,156,119,210,245,4494,10997,13000,4494,1573,979,106,324,55,8,5,11,8,70,324,1172,70,4450623,214919,78144,144819,8420,5029196,0.005666711,0.002207107,0.007793634,0.005330792,0.001996314,0.014133017,0.000312774,0.000219969,0.000493209,0.000379784,0.000102375,0.000593824
1434,1434,6/10/2020,CT,44347,15320,5761,8082,650,0,0,0,249,14129,8082,15320,14129,4120,3002,619,349,45,0,0,0,16,61,349,3002,61,2950820,392131,16734,140516,3491,3574097,0.012407889,0.005191777,0.014691519,0.004625808,0,0,0.001152739,0.001017344,0.001578554,0.000320248,0,0
1435,1435,6/10/2020,DC,9537,1403,4352,0,109,26,23,0,2386,1238,2469,5188,1880,499,54,371,62,7,0,0,0,5,0,62,437,0,251265,310379,3264,21705,770,601723,0.015849486,0.005583746,0.014021567,0.005021884,0.007965686,0.02987013,0.000829285,0.000214913,0.001195313,0.000322506,0,0
1436,1436,6/10/2020,DE,10056,2903,2688,2866,155,0,0,0,498,946,2866,6244,946,413,251,109,27,1,0,0,0,4,21,27,365,21,645770,196281,5929,29342,690,897934,0.011199041,0.004495409,0.013694652,0.00528253,0,0,0.000459945,0.000388683,0.000555326,3.41E-05,0,0
1437,1437,6/10/2020,FL,65779,17197,12830,24463,0,0,0,0,2443,8846,24463,30269,11047,2801,1393,576,650,0,0,0,0,95,87,650,1958,193,14808867,3078067,89119,474199,18790,18801310,0.003498639,0.001161264,0.0041682,0,0,0,0.000148979,9.41E-05,0.00018713,0,0,0
1438,1438,6/10/2020,GA,53980,13544,16797,7789,805,43,42,0,1072,13888,7789,27054,19137,2329,1023,1117,106,35,3,6,0,11,28,106,2158,65,6144931,2993927,48599,323459,10454,9687653,0.005572041,0.002204093,0.005610357,0.002488723,0.000884792,0.004017601,0.000240409,0.000166479,0.000373089,0.000108205,6.17E-05,0.000573943
1439,1439,6/10/2020,HI,685,160,7,0,236,0,148,0,17,117,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,349051,22473,4960,531633,138292,1360301,0.000503565,0.000458386,0.000311485,0.000443915,0,0.001070199,1.25E-05,0,0,0,0,0
1440,1440,6/10/2020,IA,22624,13575,2488,0,2036,0,0,0,4525,0,6109,13123,3393,631,498,31,0,31,0,0,0,69,0,37,511,82,2839615,91695,13563,54232,2419,3046355,0.00742658,0.004780578,0.027133431,0.03754241,0,0,0.000207133,0.000175376,0.000338077,0.000571618,0,0
1441,1441,6/10/2020,ID,3260,1690,62,0,47,53,13,125,373,893,775,1493,991,85,82,0,0,0,0,0,0,0,0,5,80,0,1476097,10950,25782,20034,2786,1567582,0.002079636,0.001144911,0.0056621,0.002346012,0.002055698,0.004666188,5.42E-05,5.56E-05,0,0,0,0
1442,1442,6/10/2020,IL,129837,25574,21575,41721,3716,202,325,0,4674,32050,41721,56066,32050,6095,2676,1746,1204,285,9,5,0,41,41,1204,4762,129,10030587,1903458,73846,604399,7436,12830632,0.010119299,0.002549602,0.011334634,0.006148256,0.002735422,0.043706294,0.000475035,0.000266784,0.000917278,0.000471543,0.000121875,0.000672405
1443,1443,6/10/2020,IN,38337,17022,5028,0,587,0,0,0,7031,8669,4470,12836,21031,2173,1403,329,0,9,0,0,0,277,155,42,1193,938,5638833,603797,24487,105535,3532,6483802,0.005912735,0.00301871,0.008327302,0.005562136,0,0,0.000335143,0.00024881,0.000544885,8.53E-05,0,0
1444,1444,6/10/2020,KS,10812,6839,1056,0,679,72,0,0,308,1858,4726,4331,1755,240,162,60,0,7,2,0,0,2,7,29,199,12,2501057,173298,33044,69628,2864,2853118,0.003789538,0.002734444,0.00609355,0.009751824,0.002178913,0,8.41E-05,6.48E-05,0.000346224,0.000100534,6.05E-05,0
1445,1445,6/10/2020,KY,11883,6042,1274,0,419,21,29,492,0,3606,1354,6821,3708,484,365,78,0,8,0,0,9,0,24,15,425,44,3864193,342804,12105,50177,3199,4339367,0.002738418,0.001563586,0.003716409,0.008350439,0.00173482,0.009065333,0.000111537,9.45E-05,0.000227535,0.000159436,0,0
1446,1446,6/10/2020,LA,44030,0,0,0,0,0,0,0,0,44030,0,0,44030,2968,1293,1566,0,22,2,2,0,18,48,59,2525,384,2902875,1462969,33037,71829,2588,4533372,0.009712417,0,0,0,0,0,0.0006547,0.00044542,0.001070426,0.000306283,6.05E-05,0.000772798
1447,1447,6/10/2020,MA,104156,30413,9686,19581,2083,0,0,0,5207,37183,19581,47389,37183,7454,5463,618,499,193,0,0,0,514,163,499,6788,163,5524937,504365,29944,359673,5971,6547629,0.015907438,0.005504678,0.019204346,0.005791372,0,0,0.001138427,0.00098879,0.001225303,0.000536599,0,0
1448,1448,6/10/2020,MD,59465,11718,17214,16006,1140,0,0,0,3085,10302,16006,33157,10302,2844,1219,1165,276,109,0,0,0,31,44,276,2524,44,3541379,1731513,30885,326655,5391,5773552,0.010299552,0.003308881,0.009941594,0.003489921,0,0,0.000492591,0.000344216,0.000672822,0.000333685,0,0
1449,1449,6/10/2020,ME,2637,1611,560,0,36,6,1,12,54,357,74,2007,556,100,87,1,0,0,0,0,0,1,11,0,81,19,1269764,16269,8771,13783,377,1328361,0.001985153,0.00126874,0.034421292,0.002611913,0.000684073,0.00265252,7.53E-05,6.85E-05,6.15E-05,0,0,0
1450,1450,6/10/2020,MI,65182,24446,19269,0,1448,242,0,4562,3523,11692,4562,41716,18902,5955,3059,2369,0,77,19,0,96,114,221,119,4883,952,7949497,1416067,68396,243062,3442,9883640,0.006594939,0.003075163,0.013607407,0.005957328,0.003538219,0,0.000602511,0.000384804,0.001672943,0.000316792,0.000277794,0
1451,1451,6/10/2020,MN,28869,10152,6342,0,1957,231,70,574,3735,5808,6326,16238,6305,1267,753,78,0,37,14,1,7,14,332,35,810,391,4623461,280949,67325,217792,2958,5303925,0.00544295,0.002195758,0.022573492,0.008985638,0.003431118,0.023664638,0.00023888,0.000162865,0.00027763,0.000169887,0.000207947,0.000338066
1452,1452,6/10/2020,MO,15187,6612,4703,0,0,0,0,359,999,2511,1398,10082,3704,848,494,296,0,0,0,0,7,23,26,18,729,99,5038407,700178,30595,100213,7178,5988927,0.002535847,0.00131232,0.006716863,0,0,0,0.000141595,9.80E-05,0.00042275,0,0,0
1453,1453,6/10/2020,MS,18483,5090,9887,1032,60,898,0,0,656,860,1032,14461,2990,868,363,444,13,0,41,0,0,3,4,13,808,47,1789391,1103101,16837,26477,1700,2967297,0.006228901,0.002844543,0.008962915,0.002266118,0.053334917,0,0.000292522,0.000202862,0.000402502,0,0.002435113,0
1454,1454,6/10/2020,MT,561,471,2,0,1,73,0,0,4,10,37,494,30,0,0,0,0,0,0,0,0,0,0,0,0,0,891529,4215,63495,6379,734,989415,0.000567002,0.000528306,0.000474496,0.000156764,0.001149697,0,0,0,0,0,0,0
1455,1455,6/10/2020,NC,38171,14636,7400,0,699,267,102,0,4197,10870,11143,15118,11910,1053,613,343,0,15,6,3,0,45,28,66,942,45,6898296,2088362,147566,215952,10309,9535483,0.004003048,0.002121683,0.003543447,0.00323683,0.00180936,0.009894267,0.00011043,8.89E-05,0.000164244,6.95E-05,4.07E-05,0.000291008
1456,1456,6/10/2020,ND,2941,0,0,0,0,0,0,0,0,2941,0,0,0,73,0,0,0,0,0,0,0,0,73,0,0,0,609136,8248,36948,7032,334,672591,0.004372643,0,0,0,0,0,0.000108535,0,0,0,0,0
1457,1457,6/10/2020,NE,16025,0,0,0,0,0,0,0,0,16025,0,0,0,195,0,0,0,0,0,0,0,0,195,0,0,0,1649264,85971,23418,33322,2061,1826341,0.008774375,0,0,0,0,0,0.000106771,0,0,0,0,0
1458,1458,6/10/2020,NH,5178,2881,257,387,123,0,0,0,260,1270,387,3521,1270,301,189,6,8,2,0,0,0,11,85,8,208,85,1248321,16365,3530,28933,532,1316470,0.003933246,0.0023079,0.015704247,0.004251201,0,0,0.000228642,0.000151403,0.000366636,6.91E-05,0,0
1459,1459,6/10/2020,NJ,165346,33627,16283,28723,4844,0,0,0,11201,70668,28723,65955,70668,12377,6545,2251,2482,693,0,0,0,207,410,2482,9696,410,6546498,1282005,49907,746212,7731,8791894,0.018806642,0.005136639,0.012701199,0.006491453,0,0,0.001407774,0.000999771,0.001755843,0.000928691,0,0
1460,1460,6/10/2020,NM,9250,1060,195,2409,60,5130,0,0,0,396,2409,6445,396,410,0,0,0,0,0,0,0,0,410,0,0,0,1720992,49006,208890,31253,3132,2059179,0.004492082,0.000615924,0.003979105,0.001919816,0.02455838,0,0.000199108,0,0,0,0,0
1461,1461,6/10/2020,NV,10164,2605,794,2337,717,70,0,0,592,3049,2337,4186,3049,448,206,57,71,65,3,0,0,12,34,71,331,34,2106494,231224,42965,203478,19307,2700551,0.003763676,0.001236652,0.0034339,0.003523722,0.001629233,0,0.000165892,9.78E-05,0.000246514,0.000319445,6.98E-05,0
1462,1462,6/10/2020,NY,380156,0,0,0,0,0,0,0,0,380156,0,0,0,26195,7965,5833,6187,1573,0,0,0,1757,2880,6187,17128,2880,13901661,3378047,183046,1481555,24000,19378102,0.019617814,0,0,0,0,0,0.001351784,0.000572953,0.001726737,0.001061722,0,0
1463,1463,6/10/2020,OH,39575,20180,9833,0,1232,43,100,1591,2970,3626,3030,27683,8862,2457,1929,446,0,24,0,0,29,15,12,47,2392,19,9664524,1426861,29674,196693,5336,11536504,0.003430415,0.002088049,0.006891351,0.006263568,0.00144908,0.01874063,0.000212976,0.000199596,0.000312574,0.000122018,0,0
1464,1464,6/10/2020,OK,7480,4813,691,0,263,517,0,0,307,889,1548,4923,1009,355,275,27,0,3,24,0,0,8,18,11,311,33,2851510,284332,335664,67126,5354,3751351,0.001993948,0.001687878,0.002430258,0.003918005,0.001540231,0,9.46E-05,9.64E-05,9.50E-05,4.47E-05,7.15E-05,0
1465,1465,6/10/2020,OR,5060,2283,161,0,176,112,99,88,1519,622,1768,2700,592,169,127,6,0,7,3,2,2,12,10,18,137,14,3403252,74414,66784,145009,14649,3831074,0.001320778,0.000670829,0.002163571,0.001213718,0.001677048,0.00675814,4.41E-05,3.73E-05,8.06E-05,4.83E-05,4.49E-05,0.000136528
1466,1466,6/10/2020,PA,74684,21900,9600,0,1123,0,0,0,498,41563,6000,15000,53684,6062,4245,1216,0,142,0,0,0,283,176,336,5550,176,10663774,1431826,39735,358195,7115,12702379,0.005879529,0.002053682,0.006704725,0.003135164,0,0,0.000477233,0.000398077,0.000849265,0.000396432,0,0
1467,1467,6/10/2020,RI,15756,4209,1468,5350,0,0,0,308,431,3990,5350,6416,3990,812,561,40,69,0,0,0,0,9,133,69,610,133,910253,75073,9173,31768,1602,1052567,0.014969118,0.004623989,0.0195543,0,0,0,0.000771447,0.000616312,0.000532815,0,0,0
1468,1468,6/10/2020,SC,15759,4970,5218,0,248,0,0,0,994,4328,1930,9236,4592,575,265,243,0,5,0,0,0,5,54,10,456,102,3164143,1302865,24665,61247,3957,4625364,0.003407083,0.001570725,0.00400502,0.004049178,0,0,0.000124315,8.38E-05,0.000186512,8.16E-05,0,0
1469,1469,6/10/2020,SD,5604,1775,931,956,642,657,0,0,643,0,956,4648,0,69,0,0,0,0,0,0,0,0,69,0,0,0,706690,10533,72782,7775,517,814180,0.006882999,0.00251171,0.088388873,0.082572347,0.009026957,0,8.47E-05,0,0,0,0,0
1470,1470,6/10/2020,TN,27869,12004,6185,0,461,0,0,0,4213,5006,6933,13402,7534,436,245,147,0,9,0,0,0,22,13,31,375,30,5056311,1068010,26256,93897,5426,6346105,0.004391513,0.002374063,0.005791144,0.004909635,0,0,6.87E-05,4.85E-05,0.000137639,9.58E-05,0,0
1471,1471,6/10/2020,TX,79757,4215,2523,6178,518,0,0,0,99,66224,6178,7355,66224,1885,269,85,171,13,0,0,0,5,1342,171,372,1342,20389793,3070440,251209,1000473,31242,25145561,0.003171812,0.000206721,0.000821706,0.000517755,0,0,7.50E-05,1.32E-05,2.77E-05,1.30E-05,0,0
1472,1472,6/10/2020,UT,12864,4491,428,0,311,408,508,0,1519,1454,5361,6049,1454,128,0,0,0,0,0,0,0,0,128,0,0,0,2547329,33864,40729,57800,26049,2763885,0.004654318,0.001763023,0.01263879,0.005380623,0.010017432,0.019501708,4.63E-05,0,0,0,0,0
1473,1473,6/10/2020,VA,52177,16466,7251,0,0,0,0,0,11925,16535,17556,17316,17305,1514,865,318,0,0,0,0,0,172,159,146,1122,246,5725432,1579414,41525,449149,8201,8001024,0.00652129,0.00287594,0.004590943,0,0,0,0.000189226,0.00015108,0.00020134,0,0,0
1474,1474,6/10/2020,VT,1095,927,86,0,36,2,0,0,11,33,27,963,105,55,52,0,0,2,0,0,0,1,0,0,55,0,598592,6456,2308,8069,175,625741,0.001749925,0.001548634,0.013320942,0.004461519,0.000866551,0,8.79E-05,8.69E-05,0,0.000247862,0,0
1475,1475,6/10/2020,WA,24354,6450,1104,7241,1212,240,481,314,330,6982,7241,10131,6982,1176,783,35,123,105,13,10,16,23,68,123,985,68,5535262,252333,122649,491685,43505,6724540,0.00362166,0.001165256,0.004375171,0.002464993,0.001956804,0.0110562,0.000174882,0.000141457,0.000138706,0.000213551,0.000105994,0.000229859
